term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
diamond,23,7,2.6186117259156032e-05,15.220838314184308,NN,19,3.779978483126299,71.81959117939968,0.0001248004441259,0.0325729159168721,0.0,0.0030681643531869,0,0,0,0,1,0,1,0,0,0,1
diary,18,5,2.0493483072382983e-05,15.574475268799008,NN,14,4.22055107451228,59.087715043171926,0.0001362590756626,0.0355636187479633,0.0,0.0051313690875529,0,0,0,0,1,0,1,0,0,1,1
dictator,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.808506808369806e-05,0.0047202027698451,0.0,0.0026390935022793,0,0,0,1,0,1,0,0,0,0,-1
dictatorial,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.367317879014218e-06,0.0021838699664227,0.0,0.0021838699664227,1,0,0,0,0,1,0,0,0,0,-1
dictionary,1,10,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016,0.0,0.0026849183935016,0,0,0,0,0,0,1,0,0,1,1
die,48,3,5.464928819302128e-05,14.159437769520164,VB,37,2.818452630940935,104.28274734481458,0.0001724751220164,0.0450160068462821,0.0,0.002702255638486,0,0,0,1,0,1,0,1,0,0,-1
difficulties,49,12,5.57878150303759e-05,14.12969042612611,NN,39,2.742503777707636,106.9576473305978,0.0001659057010237,0.0433013879672096,0.0,0.0031342900316658,0,0,0,0,0,1,0,1,0,0,-1
difficulty,98,10,0.0001115756300607,13.12969042612611,NN,70,1.898622979624918,132.90360857374426,0.000190620762766,0.0497520190819515,0.0,0.0018910587446463,1,0,0,1,0,1,0,1,0,0,-1
dignity,32,7,3.6432858795347525e-05,14.74440027024132,NN,29,3.169925001442312,91.92782504182703,0.0001460416343671,0.0381168665698219,0.0,0.0039256037169564,0,0,0,0,0,0,1,0,0,1,1
dilapidated,5,11,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.52988950841261,4.205602392578214e-05,0.0109766222446291,0.0,0.0029381966538015,0,0,1,0,0,1,0,1,0,0,-1
diligence,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.0004642823432172,0.0,0.0004642823432172,0,0,0,0,0,0,1,0,0,1,1
diminish,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.5050651244829894e-05,0.0039282199749006,0.0,0.002208644247822,0,0,0,0,0,1,0,1,0,0,-1
diplomacy,7,9,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,4.228254580478972e-05,0.0110357444550501,0.0,0.0027813271574386,0,1,0,0,0,0,1,0,0,1,1
diplomatic,10,10,1.1385268373546102e-05,16.422472175353956,JJ,8,5.027905996569885,40.22324797255908,6.0432148585237626e-05,0.015772790780747,0.0,0.0031781959523197,0,0,0,0,0,0,1,0,0,1,1
dire,3,4,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,3.993761705624264e-05,0.0104237180516793,0.0,0.0061186547918791,0,0,1,1,0,1,0,1,1,0,-1
director,6,8,6.8311610241276606e-06,17.159437769520164,NN,2,7.027905996569885,14.05581199313977,1.6530387790496393e-05,0.0043144312133195,0.0,0.0030950848487536,0,0,0,0,0,0,1,0,0,1,1
dirt,7,4,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,4.4775672762905576e-05,0.0116864505911183,0.0,0.0028326375879068,0,0,1,0,0,1,0,0,0,0,-1
dirty,42,5,4.781812716889362e-05,14.35208284746256,NN,32,3.0279059965698845,96.8929918902363,0.0001417427418615,0.0369948556258664,0.0,0.0030113436067328,0,0,1,0,0,1,0,0,0,0,-1
disability,2,10,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.931457141045829e-05,0.0050411031381296,0.0,0.002562123950627,0,0,0,0,0,1,0,1,0,0,-1
disabled,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.2901954917473265e-05,0.0033674102334605,0.0,0.0033674102334605,0,0,0,1,0,1,0,1,0,0,-1
disagree,5,8,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,4.984131038317875e-05,0.0130085820100096,0.0,0.0034126662091402,1,0,0,0,0,1,0,0,0,0,-1
disagreement,3,12,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.89799980566292e-05,0.0049537794927802,0.0,0.001985498766055,1,0,0,0,0,1,0,1,0,0,-1
disappoint,2,10,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.2279990591634218e-05,0.0032050775444165,0.0,0.0024789791875026,1,0,1,0,0,1,0,1,0,0,-1
disappointed,27,12,3.074022460857447e-05,14.989512768077851,JJ,23,3.5043440405128714,80.59991293179604,8.796884357602396e-05,0.0229598681733422,0.0,0.0018927053959021,1,0,1,0,0,1,0,1,0,0,-1
disappointing,1,13,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.0287043653262964e-05,0.0026849183935016,0.0,0.0026849183935016,0,0,0,0,0,1,0,1,0,0,-1
disappointment,19,14,2.1632009909737597e-05,15.496472756797736,NN,17,3.940443155319545,66.98753364043226,6.925131997488345e-05,0.0180745945134445,0.0,0.003090543651231,0,0,1,0,0,1,0,1,0,0,-1
disapproval,4,11,4.554107349418441e-06,17.744400270241318,NN,3,6.442943495848728,19.328830487546185,4.043846641015027e-05,0.0105544397330492,0.0,0.0043710607163152,0,0,0,0,0,1,0,1,0,0,-1
disapprove,3,10,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,2.229758719595571e-05,0.0058196702581444,0.0,0.0029981123759184,1,0,1,1,0,1,0,1,0,0,-1
disapproving,1,12,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.8210929853911344e-05,0.0047530526918708,0.0,0.0047530526918708,1,0,1,0,0,1,0,1,0,0,-1
disaster,19,8,2.1632009909737597e-05,15.496472756797736,NN,18,3.857980995127572,69.4436579122963,0.0001092362699569,0.0285106664587615,0.0,0.0044192222166409,1,0,1,1,0,1,0,1,1,0,-1
disastrous,4,10,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,3.202905605576092e-05,0.0083595836305536,0.0,0.0023835136403993,1,0,0,1,0,1,0,1,0,0,-1
discipline,6,10,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,3.6121177270228494e-05,0.0094276272675296,0.0,0.0024162514934078,0,0,0,1,0,1,0,0,0,0,-1
discomfort,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.306308539901771e-06,0.0021679465289143,0.0,0.0021679465289143,0,0,0,0,0,1,0,1,0,0,-1
disconnected,4,12,4.554107349418441e-06,17.744400270241318,VB,3,6.442943495848728,19.328830487546185,1.6554627688490687e-05,0.004320757826696,0.0,0.0018762211694376,0,0,0,0,0,1,0,1,0,0,-1
discontent,2,10,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.1668744407923325e-05,0.0030455422904679,0.0,0.0026390935022793,1,0,1,1,0,1,0,1,0,0,-1
discourage,3,10,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.931326617468693e-05,0.0050407624715932,0.0,0.0031707399093743,0,0,0,1,0,1,0,1,0,0,-1
discreet,16,8,1.8216429397673763e-05,15.74440027024132,NN,15,4.121015400961366,61.81523101442049,9.378807190129608e-05,0.0244786867662382,0.0,0.0027165559663555,0,1,0,0,0,0,1,0,0,0,1
discretion,26,10,2.9601697771219863e-05,15.043960552100229,NN,21,3.635588573791124,76.34736004961361,0.0001442803444949,0.0376571699131831,0.0,0.0054752839966733,0,1,0,0,0,0,1,0,0,1,1
discriminate,1,12,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.0004642823432172,0.0,0.0004642823432172,1,0,0,0,0,1,0,1,0,0,-1
discriminating,1,14,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,2.949018266851032e-05,0.0076969376764811,0.0,0.0076969376764811,0,0,1,0,0,1,0,0,0,0,-1
disdain,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.377518452212277e-06,0.0024475323160274,0.0,0.0024475323160274,1,0,1,0,0,1,0,0,0,0,-1
disease,15,7,1.7077902560319152e-05,15.8375096746328,NN,12,4.442943495848728,53.31532195018474,6.644169670007755e-05,0.0173412828387202,0.0,0.0027391760147032,1,0,1,1,0,1,0,1,0,0,-1
diseased,1,8,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,6.155345311838355e-06,0.0016065451263898,0.0,0.0016065451263898,0,0,1,1,0,1,0,1,0,0,-1
disfigured,5,10,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,4.3491850640040666e-05,0.0113513730170506,0.0,0.0035309269193579,1,0,1,1,0,1,0,1,0,0,-1
disgrace,16,8,1.8216429397673763e-05,15.74440027024132,NN,10,4.705977901682522,47.059779016825225,6.988461142313467e-05,0.0182398835814381,0.0,0.0038197872578591,1,0,1,0,0,1,0,1,0,0,-1
disgraced,1,9,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.0084675581395495e-05,0.0026321003267442,0.0,0.0026321003267442,1,0,1,0,0,1,0,1,0,0,-1
disgraceful,5,11,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.52988950841261,2.539896542385388e-05,0.0066291299756258,0.0,0.0021426879090058,1,0,1,0,0,1,0,0,0,0,-1
disgruntled,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.1213365119670529e-05,0.002926688296234,0.0,0.002926688296234,1,0,1,0,0,1,0,1,0,0,-1
disgust,8,7,9.10821469883688e-06,16.744400270241318,NN,8,5.027905996569885,40.22324797255908,3.162513361000825e-05,0.0082541598722121,0.0,0.0019286175667701,1,0,1,1,0,1,0,1,0,0,-1
disgusting,1,10,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,3.857802649348585e-06,0.0010068864914799,0.0,0.0010068864914799,1,0,1,1,0,1,0,0,0,0,-1
disheartened,2,12,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,9.81161028318847e-06,0.0025608302839121,0.0,0.0015291353343276,0,0,0,0,0,1,0,1,0,0,-1
dishonest,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.1857338708706644e-06,0.0008314765402972,0.0,0.0008314765402972,1,0,1,0,0,1,0,1,0,0,-1
disillusionment,1,15,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.084947461137787e-05,0.0028317128735696,0.0,0.0028317128735696,1,0,1,0,0,1,0,1,0,0,-1
dislike,12,7,1.366232204825532e-05,16.159437769520164,NN,12,4.442943495848728,53.31532195018474,6.916617807584396e-05,0.0180523724777952,0.0,0.002844394043437,1,0,1,0,0,1,0,0,0,0,-1
disliked,16,8,1.8216429397673763e-05,15.74440027024132,VB,14,4.22055107451228,59.087715043171926,0.0001194702551556,0.0311817365956217,0.0,0.0063562516182413,1,0,0,0,0,1,0,1,0,0,-1
dismal,7,6,7.969687861482271e-06,16.937045348183716,JJ,6,5.442943495848728,32.65766097509237,3.8500616107765656e-05,0.0100486608041268,0.0,0.0039115655737324,0,0,1,1,0,1,0,1,0,0,-1
dismay,6,6,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,4.902667064806648e-05,0.0127959610391453,0.0,0.0039585043606172,1,1,0,1,0,1,0,1,1,0,-1
dismissal,5,9,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,3.553189572276315e-05,0.0092738247836411,0.0,0.0029703164506416,1,0,1,1,0,1,0,1,1,0,-1
disobedience,1,12,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.05187184321844e-06,0.00236253855108,0.0,0.00236253855108,1,0,1,0,0,1,0,0,0,0,-1
disorder,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.0120369524131302e-05,0.0052514164457982,0.0,0.0022324821537937,0,0,0,1,0,1,0,0,0,0,-1
disparity,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.137926477497404e-06,0.0023849988106268,0.0,0.0023849988106268,1,0,1,0,0,1,0,1,0,0,-1
dispassionate,1,13,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.178830356089605e-06,0.0023956747229393,0.0,0.0023956747229393,0,0,0,0,0,1,0,1,0,0,-1
dispel,1,6,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,3.1144451724641827e-06,0.0008128701900131,0.0,0.0008128701900131,0,0,0,0,0,1,0,1,0,0,-1
displeased,3,10,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.7749982885698868e-05,0.0046327455331674,0.0,0.0019272938964548,1,0,1,1,0,1,0,1,0,0,-1
displeasure,5,11,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,2.6705131989031462e-05,0.0069700394491372,0.0,0.003218261647875,0,0,1,0,0,1,0,0,0,0,-1
disposed,14,8,1.5939375722964542e-05,15.937045348183716,VB,13,4.327466278428792,56.2570616195743,8.380440992992705e-05,0.0218729509917109,0.0,0.0024014796217695,0,1,0,0,0,0,1,0,0,1,1
dispute,6,7,6.8311610241276606e-06,17.159437769520164,VB,6,5.442943495848728,32.65766097509237,3.180068830847597e-05,0.0082999796485122,0.0,0.0022603585946215,1,0,0,0,0,1,0,0,0,0,-1
disqualify,1,10,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.0004642823432172,0.0,0.0004642823432172,0,0,0,0,0,1,0,1,0,0,-1
disregarded,1,11,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,3.68671467376918e-06,0.0009622325298537,0.0,0.0009622325298537,0,0,1,0,0,1,0,0,0,0,-1
disreputable,13,12,1.4800848885609931e-05,16.043960552100227,JJ,12,4.442943495848728,53.31532195018474,7.760713778218759e-05,0.0202554629611509,0.0,0.0044230398166736,1,0,1,1,0,1,0,0,0,0,-1
disrespect,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.2773364004674528e-05,0.00333384800522,0.0,0.00333384800522,1,0,0,0,0,1,0,0,0,0,-1
dissension,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.5136939233885955e-05,0.0039507411400442,0.0,0.0039507411400442,1,0,0,0,0,1,0,0,0,0,-1
distaste,4,8,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.0554987304677554e-05,0.0079748516865208,0.0,0.0027189472244338,0,0,1,0,0,1,0,0,0,0,-1
distasteful,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,4.59902220742468e-06,0.0012003447961378,0.0,0.0012003447961378,0,0,1,0,0,1,0,0,0,0,-1
distorted,9,9,1.0246741536191492e-05,16.574475268799006,VB,9,4.857980995127572,43.721828956148144,4.522679024690848e-05,0.0118041922544431,0.0,0.0027399780006359,0,0,1,0,0,1,0,0,0,0,-1
distracted,11,10,1.252379521090071e-05,16.28496865160402,VB,10,4.705977901682522,47.059779016825225,6.68608688516626e-05,0.0174506867702839,0.0,0.0044691148164126,1,0,0,0,0,1,0,0,0,0,-1
distracting,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.894812181392788e-06,0.0023215459793435,0.0,0.0023215459793435,1,1,0,0,0,1,0,0,0,0,-1
distraught,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,2.624424959322207e-05,0.0068497491438309,0.0,0.0068497491438309,0,0,0,0,0,1,0,1,0,0,-1
distress,14,8,1.5939375722964542e-05,15.937045348183716,NN,12,4.442943495848728,53.31532195018474,8.063558066449854e-05,0.0210458865534341,0.0,0.0048083804067626,1,0,1,1,0,1,0,1,1,0,-1
distressed,6,10,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,4.005501568788726e-05,0.0104543590945385,0.0,0.0038303613623143,0,0,0,1,0,1,0,0,0,0,-1
distressing,3,11,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.678868742307264e-05,0.0069918474174219,0.0,0.0029406405731851,1,0,0,1,0,1,0,0,0,0,-1
distrust,5,8,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,4.5226034899506025e-05,0.011803995108771,0.0,0.0041287828521581,1,0,1,1,0,1,0,0,0,0,-1
disturbance,5,11,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,2.28633686167489e-05,0.0059673392089714,0.0,0.0034492790167214,1,0,0,1,0,1,0,1,1,0,-1
disturbed,44,9,5.009518084360284e-05,14.284968651604022,VB,31,3.073709686183009,95.2850002716733,0.0001481505807394,0.0386673015729929,0.0,0.0070096001965405,1,0,0,0,0,1,0,1,0,0,-1
disused,1,7,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,7.681883247566499e-06,0.0020049715276148,0.0,0.0020049715276148,1,0,0,0,0,1,0,0,0,0,-1
ditty,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.5136939233885955e-05,0.0039507411400442,0.0,0.0039507411400442,0,0,0,0,1,0,1,0,0,0,1
divergent,1,9,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.663507870376218e-05,0.0043417555416819,0.0,0.0043417555416819,0,0,0,0,0,1,0,0,1,0,-1
diversion,6,9,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,6.148099603741838e-05,0.0160465399657661,0.0,0.0051059507465747,0,0,0,0,0,0,1,0,1,0,1
divorce,5,7,5.692634186773051e-06,17.422472175353956,NN,4,6.027905996569885,24.11162398627954,2.7303534855957144e-05,0.0071262225974048,0.0,0.0029197897779461,1,0,1,1,0,1,0,1,1,1,-1
doctor,278,6,0.0003165104607845,11.625459197517811,NN,100,1.3840498067951597,138.40498067951597,0.0004934271941826,0.1287844976816626,0.0,0.006892678320693,0,0,0,0,0,0,1,0,0,1,1
dominate,1,8,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,7.28696055988066e-06,0.0019018967061288,0.0,0.0019018967061288,1,0,0,1,0,1,1,0,0,0,0
domination,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.4312824813055498e-05,0.0037356472762074,0.0,0.0037356472762074,1,0,0,1,0,1,0,1,0,0,-1
don,5,3,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.70207497249022e-05,0.0096624156781994,0.0,0.0027314398763439,0,0,0,0,0,0,1,0,0,1,1
donkey,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.1730839253720925e-05,0.0030617490452211,0.0,0.0030617490452211,0,0,1,0,0,1,0,0,0,0,-1
doom,6,4,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,5.301344931122775e-05,0.0138365102702304,0.0,0.0059654761125797,0,0,0,1,0,1,0,0,0,0,-1
doomed,4,6,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,3.438155584635203e-05,0.0089735860758978,0.0,0.0035168646421061,0,0,0,1,0,1,0,1,0,0,-1
doubt,368,5,0.0004189778761464,11.220838314184308,NN,151,0.7895012572448056,119.21468984396564,0.0003104455145882,0.0810262793075349,0.0002361654972314,0.0033944876699884,0,0,0,1,0,1,0,1,0,1,-1
doubtless,41,9,4.6679600331539015e-05,14.386848265623236,NN,34,2.940443155319545,99.97506728086452,0.0001724310217244,0.0450044966700718,0.0,0.0075267316262445,0,0,0,0,0,0,1,0,0,1,1
dove,2,4,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,9.766575111185804e-06,0.0025490761040194,0.0,0.0018211728418165,0,1,0,0,1,0,1,0,0,1,1
downfall,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.839608882969872e-05,0.0048013791845513,0.0,0.0048013791845513,0,0,0,1,0,1,0,1,0,0,-1
drab,4,4,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,2.87315026389622e-05,0.0074989221887691,0.0,0.0035168646421061,0,0,0,0,0,1,0,1,0,0,-1
dread,14,5,1.5939375722964542e-05,15.937045348183716,NN,14,4.22055107451228,59.087715043171926,6.866874715245655e-05,0.0179225430067911,0.0,0.0023164385699847,0,1,0,1,0,1,0,0,0,0,-1
dreadful,79,8,8.99436201510142e-05,13.440619522064216,JJ,46,2.5043440405128714,115.19982586359208,0.000183190499311,0.0478127203201762,0.0,0.0048098797192948,1,1,1,1,0,1,0,1,0,0,-1
dreadfully,7,10,7.969687861482271e-06,16.937045348183716,RB,7,5.22055107451228,36.54385752158596,3.077824967489911e-05,0.0080331231651486,0.0,0.0020569547180899,0,0,1,1,0,1,0,1,1,0,-1
dreary,14,6,1.5939375722964542e-05,15.937045348183716,JJ,13,4.327466278428792,56.2570616195743,6.14834375575571e-05,0.0160471772025224,0.0,0.0024728378733878,0,0,0,0,0,1,0,1,0,0,-1
drown,1,5,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,6.176357534790415e-06,0.0016120293165802,0.0,0.0016120293165802,0,0,0,1,0,1,0,1,0,0,-1
drunken,17,7,1.9354956235028373e-05,15.65693742899098,JJ,11,4.568474377932588,50.25321815725847,6.762601990813168e-05,0.0176503911960223,0.0,0.0035414530061492,0,0,1,0,0,1,0,0,0,0,-1
dubious,1,7,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.894812181392788e-06,0.0023215459793435,0.0,0.0023215459793435,0,0,0,1,0,1,0,0,0,1,-1
duel,5,4,5.692634186773051e-06,17.422472175353956,NN,5,5.705977901682522,28.52988950841261,3.830927547979912e-05,0.0099987209002275,0.0,0.0038816176201921,1,1,0,1,0,0,0,0,0,0,0
dull,60,4,6.831161024127661e-05,13.8375096746328,JJ,44,2.568474377932587,113.01287262903384,0.0001696663821091,0.0442829257304823,0.0,0.0029353992890658,0,0,0,0,0,1,0,1,0,0,-1
dumps,3,5,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,3.813623785945973e-05,0.0099535580813189,0.0,0.0055162187464458,1,0,0,0,0,1,0,1,0,0,-1
dupe,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.28696055988066e-06,0.0019018967061288,0.0,0.0019018967061288,1,0,0,0,0,1,0,0,0,0,-1
duplicity,2,9,2.2770536747092203e-06,18.74440027024132,NN,1,8.027905996569885,8.027905996569885,2.7747641428287116e-05,0.0072421344127829,0.0,0.0072421344127829,1,0,0,0,0,1,0,0,0,0,-1
dying,39,5,4.4402546656829794e-05,14.458998051379073,VB,31,3.073709686183009,95.2850002716733,0.0001104388663953,0.0288245441291952,0.0,0.0022229535905859,1,0,1,1,0,1,0,1,0,0,-1
